,Intangible Assets (Period 1),Total Assets (Period 1),Total Current Liabilities (Period 1),Total Non Current Liabilities (Incl Provisions) (Period 1),Loan ID,Company Name,RR1,RR distribution Max 8.333333333333334,RR distribution Max 25.0,RR distribution Max 41.66666666666667,RR distribution Max 58.333333333333336,RR distribution Max 75.0,RR distribution Max 91.66666666666667,RR2,RR2 distribution Mid 8.333333333333334,RR2 distribution Mid 25.0,RR2 distribution Mid 41.66666666666667,RR2 distribution Mid 58.333333333333336,RR2 distribution Mid 75.0,RR2 distribution Mid 91.66666666666667,RR3,RR3 distribution Mid 8.333333333333334,RR3 distribution Mid 25.0,RR3 distribution Mid 41.66666666666667,RR3 distribution Mid 58.333333333333336,RR3 distribution Mid 75.0,RR3 distribution Mid 91.66666666666667,RR4,RR4 distribution Mid 8.333333333333334,RR4 distribution Mid 25.0,RR4 distribution Mid 41.66666666666667,RR4 distribution Mid 58.333333333333336,RR4 distribution Mid 75.0,RR4 distribution Mid 91.66666666666667
63,0.0,4720892.0,863926.0,175020.0,134,FABRIWELD TUBULAR STEEL PRODUCTS LIMITED,91.66666666666666,11.293459861533142,7.135668574891111,11.385035570684721,7.498018370844757,30.04354182187502,32.64427580017124,91.66666666666666,10.649208542277181,10.491737769535252,14.26548524555636,5.676459759393839,26.040227048253158,32.876881634984215,91.66666666666666,13.605813433442716,11.69717131533274,14.74738946721417,9.637984454312809,22.882211802224685,27.42942952747288,91.66666666666666,15.516565764937464,9.25276187712743,14.086214858922009,13.582176641577098,22.389604817075668,25.172676040360326
64,0.0,10342817.0,5226669.0,2056922.0,137,FRUEHAUF LTD,91.66666666666666,6.110821118493372,4.891273757384699,10.752622913577802,9.46196690738848,32.07513063980402,36.708184663351624,91.66666666666666,4.613359819427623,7.416401287177645,13.315697929044266,12.212347304860131,30.119255877751982,32.322937781738354,91.66666666666666,4.861748889563941,5.189885311028754,12.641983590824879,13.850176599493851,31.15636462321004,32.29984098587853,91.66666666666666,4.560932067200811,7.442605816476163,11.415252852548718,15.07948847602773,29.667649332655632,31.834071455090946
65,0.0,938308.0,177862.0,123659.0,138,TRUCORP HOLDINGS LIMITED,91.66666666666666,9.525977345155008,7.235564215135792,10.999181518551193,7.700919564275519,30.589766076472706,33.94859128040978,91.66666666666666,10.780072104397313,10.59442748628948,13.412931816115444,5.70998146003545,26.287573561271426,33.215013571890886,91.66666666666666,10.065867783243872,9.406577640690992,15.021441013321752,10.663371203825706,25.313000637079035,29.529741721838636,91.66666666666666,10.70581854846979,9.783084608210265,13.931457464592418,17.13868705913612,23.89782490230081,24.543127417290602
66,0.0,4020000.0,2023000.0,-1000.0,139,TOTAL RESOURCES (UK) LIMITED,91.66666666666666,8.89919975442796,6.629404764582786,10.710605141521205,9.369291235498654,27.890086491739908,36.50141261222949,91.66666666666666,12.066124170685773,10.072707968615761,13.505973139407395,11.390793562941978,23.674873433824107,29.289527724524984,91.66666666666666,11.871203608159913,11.122784174994463,13.813078186937,14.034802585621323,21.225690754210326,27.93244069007698,91.66666666666666,17.924161113932804,9.734116948926586,14.612668589760746,16.5577321087912,18.146888540543777,23.02443269804489
67,0.0,3449858.0,2398945.0,4867.0,142,MORECROFT HOLDINGS LTD,91.66666666666666,8.709769532654947,5.886378679419739,10.359855895042399,9.122652960528471,30.514913735120132,35.40642919723431,91.66666666666666,8.01585742266404,8.04778278519531,13.312600952713192,15.48898511151145,24.662048311892743,30.472725416023266,91.66666666666666,11.901769147216934,10.686261836026178,13.849313140496534,14.070652060951497,21.50248907098751,27.98951474432134,91.66666666666666,16.975411503288463,9.917781178041226,13.299265733706712,17.022087948210967,18.794152923788694,23.991300712963938
68,0.0,2609000.0,2287000.0,2248000.0,144,CHANDERHILL LIMITED,58.33333333333333,7.514570128860081,14.716023455511944,32.51140218814763,33.72518872705238,6.154587437841645,5.378228062586339,58.33333333333333,11.580503795183791,22.391731078575745,27.306135212145342,27.981985635388,8.341653735209315,2.3979905434978095,41.66666666666667,17.119779577588805,24.635170310753175,24.76194278592339,21.902890920445447,5.967388084404622,5.612828320884566,41.66666666666667,18.79417201309248,21.82125467075059,24.559117644686967,19.76124435678902,7.874196226120647,7.190015088560295
69,0.0,2641000.0,1247000.0,202000.0,147,MX HOLDINGS LIMITED,91.66666666666666,7.269813839052714,6.569028459282558,10.72188921052184,7.921011449941948,29.923844002877953,37.594413038322976,91.66666666666666,6.153132934028751,8.994465185033333,13.6856740108421,9.325566024755764,28.018476194947784,33.822685650392266,91.66666666666666,8.610297261041257,8.050581795637756,13.567180147052682,13.685744313677661,26.152223281557408,29.933973201033226,75.0,6.137127138701928,9.331496683184623,12.403450588613133,16.156049956797897,28.579728106361536,27.39214752634087
70,0.0,2759097.0,1977864.0,12988.0,151,MAR FACILITIES (HOLDINGS) LTD,91.66666666666666,8.709769532654947,5.886378679419739,10.359855895042399,9.122652960528471,30.514913735120132,35.40642919723431,91.66666666666666,8.01585742266404,8.04778278519531,13.312600952713192,15.48898511151145,24.662048311892743,30.472725416023266,91.66666666666666,11.870160725799735,10.485546511895741,13.796465924679765,14.029056284227808,21.931411367470833,27.88735918592612,91.66666666666666,14.166560528664412,9.718561656833087,13.179877329510461,16.87140626349414,21.11061966931947,24.952974552178436
71,0.0,1802880.0,372827.0,57009.0,153,TRESTE HIRE & SALES LIMITED,91.66666666666666,11.318739215795862,7.153925886303073,11.409721512875546,7.506254751932858,30.097096602016784,32.51426203107587,91.66666666666666,10.649208542277181,10.491737769535252,14.26548524555636,5.676459759393839,26.040227048253158,32.876881634984215,91.66666666666666,13.435386481714215,11.590236757385444,14.581182611433233,9.560074990665493,23.611448201054905,27.221670957746714,91.66666666666666,12.685152041522377,10.423735959095923,14.757604056796012,13.951780715101325,22.669635934419492,25.51209129306487
72,0.0,8930423.0,6292000.0,1891000.0,156,KELERBAY LIMITED,75.0,3.299434415991519,6.3988944587687415,9.967201825707225,19.054227097031802,31.788546781349925,29.491695421150787,75.0,3.999281116635469,10.678526414877473,12.471661214635391,22.382052702382797,26.397481019700532,24.07099753176834,91.66666666666666,4.145888150937164,8.475977312507025,13.941591866644771,24.269811963027983,23.025267539561096,26.141463167321966,75.0,3.394333503272551,8.84666078849969,12.84124338071939,19.58809698406034,31.354185689876545,23.97547965357148
