,Intangible Assets (Period 1),Total Assets (Period 1),Total Current Liabilities (Period 1),Total Non Current Liabilities (Incl Provisions) (Period 1),Loan ID,Company Name,RR1,RR1 distribution Max 8.333333333333334,RR1 distribution Max 25.0,RR1 distribution Max 41.66666666666667,RR1 distribution Max 58.333333333333336,RR1 distribution Max 75.0,RR1 distribution Max 91.66666666666667,RR2,RR2 distribution Mid 8.333333333333334,RR2 distribution Mid 25.0,RR2 distribution Mid 41.66666666666667,RR2 distribution Mid 58.333333333333336,RR2 distribution Mid 75.0,RR2 distribution Mid 91.66666666666667,RR3,RR3 distribution Mid 8.333333333333334,RR3 distribution Mid 25.0,RR3 distribution Mid 41.66666666666667,RR3 distribution Mid 58.333333333333336,RR3 distribution Mid 75.0,RR3 distribution Mid 91.66666666666667,RR4,RR4 distribution Mid 8.333333333333334,RR4 distribution Mid 25.0,RR4 distribution Mid 41.66666666666667,RR4 distribution Mid 58.333333333333336,RR4 distribution Mid 75.0,RR4 distribution Mid 91.66666666666667
51,0.0,3871989.0,2085437.0,480089.0,107,HERITAGE CASHMERE UK LIMITED,91.66666666666666,5.777633189561412,6.2894115590086965,9.788031827252912,7.917718862034688,30.292350977375058,39.934853584767225,91.66666666666666,4.988229645863403,7.863235117174399,13.466478589483405,12.367403960132606,26.810278597313797,34.50437409003239,91.66666666666666,7.630703377185531,10.030352371713336,12.35631717460386,12.265349936292216,27.471913081413003,30.245364058792056,75.0,8.521627798528419,8.701310101193894,10.901004985005432,12.056140847009702,32.080997268233254,27.7389190000293
52,0.0,2349200.0,1831512.0,301053.0,110,SPARTAN MOTOR FACTORS LTD,91.66666666666666,4.597085167227513,6.42427071445805,11.623092408241774,17.539800656480857,29.24824894443137,30.567502109160426,91.66666666666666,4.32308021692287,9.023351182269684,13.042131787473785,20.094430721355106,25.154018794363143,28.362987297615405,75.0,7.167815720208864,11.999676185781576,11.91443686172422,19.127033617157032,26.356180602752623,23.434857012375687,75.0,5.470255478387019,10.41417660833373,11.314893972232742,19.527501732392636,29.57891194677532,23.694260261878544
53,0.0,999229.0,184375.0,50000.0,112,RIMBAL NETWORKS LIMITED,91.66666666666666,10.844676325822638,6.01614196524797,12.490549567371664,8.179773913214232,30.236687871793517,32.23217035654998,91.66666666666666,11.66982387156541,9.49502630948265,13.42511806607926,8.157532286822832,23.04668181646817,34.20581764958167,91.66666666666666,11.149620778312775,13.470500396379034,13.541024923226441,11.297002773697978,23.324649226398215,27.21720190198555,91.66666666666666,12.852880702971731,10.984664091442905,14.196968452802356,11.84636744579151,23.236927509365156,26.882191797626348
54,0.0,4097000.0,1284970.0,243182.0,113,MB GLASS SUPPLIES LTD.,91.66666666666666,10.101235609238449,6.380262234579953,10.747635624336205,11.971323156443447,27.927760450061314,32.87178292534064,91.66666666666666,9.88440352447099,9.66120590383694,11.531711175023625,8.163175412825808,23.716267003957075,37.04323697988555,91.66666666666666,8.63900931457338,12.63861486916477,12.715398519004866,11.912845816683522,25.889517356360887,28.20461412421257,91.66666666666666,9.775558149600078,11.719803313945118,13.979889734019219,12.13247634746009,26.16154618460952,26.230726270365967
55,0.0,2346224.0,1689981.0,0.0,114,OFFICE IMAGE LIMITED,91.66666666666666,7.96634059964055,5.842403144559203,9.143488655822988,11.82773553563832,28.372733861737252,36.84729820260168,91.66666666666666,9.443199868167863,8.870533294225748,13.272495164275183,13.945570482561504,25.93653749669359,28.53166369407611,91.66666666666666,11.614386608028045,14.012819008531904,9.67065879741282,13.427653200930173,23.5326031891597,27.741879195937358,91.66666666666666,12.02579156239766,12.052804940320588,12.814987586775597,14.687995319198102,23.01881698267789,25.399603608630166
56,0.0,5238000.0,806000.0,5000.0,115,ROBINSON MEDICAL RECRUITMENT LIMITED,91.66666666666666,11.889455497349655,6.896439586898021,12.566875234122335,8.15070624851392,28.94680107014157,31.549722362974496,91.66666666666666,12.001256828804456,9.770367725616582,11.687237277872327,8.5541430293062,22.707804625769022,35.27919051263141,91.66666666666666,14.197755487289818,14.09151821178815,13.986286087082064,11.758325442966083,20.187664768994658,25.77845000187923,91.66666666666666,19.876206132739643,11.638752518583237,16.0228012825021,9.805981864649151,18.11516385761353,24.54109434391233
57,0.0,45.0,765.0,-700.0,122,SEB GLAZING LTD,75.0,8.633799525311296,14.20959895332808,16.022196271991884,17.6326513561012,29.716242640461743,13.78551125280579,58.33333333333333,11.306467528018507,18.143301029931838,18.212516665968742,19.979092046270054,18.367455650630436,13.99116707918042,25.0,14.038357421457274,21.436543833409182,17.437376294938094,20.232467079241683,12.449631001781976,14.405624369171797,25.0,18.69499712205775,23.251410444767455,17.439850490008084,21.669719714149828,10.710292832502025,8.233729396514851
58,0.0,10463092.0,2924179.0,0.0,124,PARWELD INTERNATIONAL LIMITED,91.66666666666666,11.910885178091569,6.907814677714135,12.476943908230535,8.175162820072499,28.918010173267835,31.611183242623426,91.66666666666666,11.873742641593115,9.657792194700793,13.93451350035807,8.478876098611444,22.614396250619855,33.44067931411673,91.66666666666666,13.753887628048606,13.451871314002442,13.364843687368047,12.044715690559265,21.274021039046108,26.11066064097553,91.66666666666666,15.223345708873156,11.762146366458715,14.608035750881013,14.34687801723386,19.269933803088175,24.78966035346508
59,0.0,1443297.0,684001.0,325805.0,127,MIDLAND SURVEY LIMITED,91.66666666666666,5.230508190759318,4.777714420592035,9.495134134212002,10.038190976418687,32.56027946459577,37.89817281342218,91.66666666666666,5.0354968856084685,6.49361671201594,13.405531710524727,13.67203574460526,26.827760457492218,34.56555848975339,91.66666666666666,5.120153383845044,7.638449441111712,12.421181682887392,13.333215959578995,30.499365002935498,30.987634529641362,75.0,7.099293204888854,8.730055850002769,10.91288333493109,12.814405179706304,32.24519771586719,28.198164714603802
60,0.0,4219832.0,675580.0,4487384.0,131,VESSELSVALUE LIMITED,41.66666666666667,9.15774294869409,11.924056114550737,60.702737971944565,16.021087598369547,1.1809841299765302,1.0133912364645206,41.66666666666667,10.978636222591206,20.23041169156725,42.980695937808804,19.52051461959781,2.8087487316937256,3.480992796741206,41.66666666666667,15.723441187308698,18.061799610397586,44.212864893799534,17.52862686206427,2.938656231071568,1.5346112153583429,41.66666666666667,23.211911437029404,23.046032114212966,39.25212065818341,8.612021755656171,3.4076479359400493,2.470266098978006
